PRODI,STATUS,ASAL_SEKOLAH,SEKOLAH_JURUSAN,ALAMAT_SEKOLAH,KERJA_AYAH,KETERANGAN_AYAH,JENJANG_SEBELUMNYA,JENIS_SELEKSI,ASAL_KOTA,ASAL_PROVINSI,DEPARTEMEN,PENGHASILAN_KATEGORI,TAHUN ANGKATAN,IPK_2023_GENAP,IPK_2023_GANJIL,IPK_2022_GENAP,IPK_2022_GANJIL,IPK_2021_GENAP,IPK_2021_GANJIL,BEASISWA_LAIN,BEASISWA_KIPK,PRESTASI,Prosentase_Kehadiran
D3-Teknik Elektronika,A,SMKN 1 KEDIRI,Lainnya,"JALAN VETERAN NO. 9 KEDIRI, Kediri",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Mandiri,Kediri,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.25,3.14,3.12,2.94,0.0,0.0,0,0,0,95.782
D3-Teknik Elektronika,A,SMAN 1 MADIUN,IPA,"JL. MASTRIP NO. 19 MADIUN, Madiun",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Madiun,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2022,3.36,3.23,3.15,3.06,0.0,0.0,0,0,0,95.164
D3-Teknik Elektronika,A,MAN 1 KOTA BUKITTINGGI,IPA,"JL. RAYA BY PASS KM.1 BUKITTINGGI, Bukit Tinggi",Wiraswasta/Wirausaha,Hidup,MA,Seleksi Jalur Mandiri,Bukit Tinggi,Bukit Tinggi,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.28,3.17,3.11,2.99,0.0,0.0,0,1,0,96.662
D3-Teknik Elektronika,A,SMAN 3 CIREBON,IPA,"JL.CIREMAI RAYA NO. 63 PERUMNAS CIREBON, Cirebon",TNI/POLRI,Hidup,SMA,Seleksi Jalur Mandiri,Cirebon,Jawa Barat,Departemen Teknik Elektro,6-10 juta,2022,2.82,2.87,2.97,2.86,0.0,0.0,0,0,0,79.358
D3-Teknik Elektronika,A,SMAN 4 SURABAYA,IPA,"JL. PROF.DR.MOESTOPO 4 SURABAYA, Surabaya",Wiraswasta/Wirausaha,Almarhum,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2022,3.23,3.14,3.08,2.99,0.0,0.0,0,1,0,95.378
D3-Teknik Elektronika,A,SMAN 1 RENGEL,IPA,"JL.RAYA BANJARAGUNG RENGEL, Tuban",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Mandiri,Tuban,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2022,3.18,3.13,3.08,3.04,0.0,0.0,0,0,0,97.402
D3-Teknik Elektronika,A,SMAN 12 TANGERANG,IPA,"JL. HOS. COKROAMINOTO GG. BAROKAH I, PURI BETA 2, KEL. LARANGAN, LARANGAN UTARA, LARANGAN, KOTA TANGERANG, BANTEN 15154, Tangerang",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Tangerang,Banten,Departemen Teknik Elektro,4-6 juta,2022,3.14,3.08,3.16,3.11,0.0,0.0,0,1,0,94.398
D3-Teknik Elektronika,A,MA AL IMAROH,Lainnya,"JL. KP. BOJONG KONENG, RT.01/RW.02, TELAGAMURNI, KEC. CIKARANG BARAT, KABUPATEN BEKASI, JAWA BARAT 17530, Bekasi",Guru/Dosen,Hidup,MA,Seleksi Jalur Prestasi Nasional (Negeri),Bekasi,Jawa Barat,Departemen Teknik Elektro,6-10 juta,2022,3.69,3.67,3.56,3.59,0.0,0.0,0,0,1,95.668
D3-Teknik Elektronika,A,SMK (STM) MUHAMMADIYAH 1 GRESIK,Lainnya,"JL. RAYA BUNGAH KM.17, Gresik",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.4,3.29,3.28,3.19,0.0,0.0,0,0,0,96.612
D3-Teknik Elektronika,A,SMAN 5 KOTA JAMBI,Lainnya,"JL. AR. HAKIM   NO. 50  KEL. SIMP IV SIPIN KEC. TELANAIPURA KOTA JAMBI, Jambi",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Jambi,Jambi,Departemen Teknik Elektro,4-6 juta,2022,3.39,3.29,3.29,3.16,0.0,0.0,0,0,0,96.096
D3-Teknik Elektronika,A,SMAN 10 SURABAYA,IPA,"JL. JEMURSARI I/28 SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2022,3.45,3.39,3.37,3.36,0.0,0.0,1,0,0,92.31
D3-Teknik Elektronika,A,SMAN 1 KRAKSAAN,Lainnya,"JL. IMAM BONJOL NO. 13 KRAKSAAN, Probolinggo",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Probolinggo,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2022,3.49,3.4,3.3,3.29,0.0,0.0,0,0,0,95.386
D3-Teknik Elektronika,A,SMA ANTARTIKA SIDOARJO,IPA,"JL. SIWALANPANJI NO. 6 BUDURAN, Sidoarjo",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.31,3.22,3.28,3.19,0.0,0.0,0,0,0,92.336
D3-Teknik Elektronika,A,SMK RAJASA SURABAYA,Teknik Komputer dan Jaringan,"JL. GENTENG KALI NO.27 SURABAYA, Surabaya",Pegawai BUMN,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.4,3.29,3.25,3.09,0.0,0.0,0,1,0,95.76
D3-Teknik Elektronika,A,SMA N 1 PANGKAH,Lainnya,"JL. RAYA KALIKANGKUNG RT 1/RW 1, PANGKAH, KALIKANGKUNG, TEGAL, JAWA TENGAH 52471, Tegal",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Tegal,Jawa Tengah,Departemen Teknik Elektro,2.5-4 juta,2022,3.38,3.3,3.24,3.11,0.0,0.0,0,0,0,96.414
D3-Teknik Elektronika,A,SMA MUHAMMADIYAH 2 SIDOARJO,Lainnya,"JL. MOJOPAHIT NO. 666B SIDOARJO, Sidoarjo",Wiraswasta/Wirausaha,Almarhum,SMA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2022,3.3,3.24,3.25,3.14,0.0,0.0,1,1,0,92.464
D3-Teknik Elektronika,K,SMKN WIDANG,Lainnya,"JL. RAYA WIDANG - TUBAN, Tuban",Lainnya,Almarhum,SMK,Seleksi Jalur Mandiri,Tuban,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,0.6,0.6,0.6,0.6,0.0,0.0,0,0,0,32.5
D3-Teknik Elektronika,A,SMAN 2 SURABAYA,IPA,"JL. WIJAYA KUSUMA NO. 48 SURABAYA, Surabaya",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2022,3.22,3.12,3.11,2.89,0.0,0.0,0,0,0,94.358
D3-Teknik Elektronika,A,MAN 2 MALANG,IPA,"(JALAN) JL BANDUNG (NO.) 7 (R.T.) - (R.W.) - (KELURAHAN) PENANGGUNGAN (KECAMATAN) KLOJEN, Malang",Pensiunan,Hidup,MA,Seleksi Jalur Tes Nasional (Negeri),Malang,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.43,3.33,3.38,3.29,0.0,0.0,0,0,0,94.08
D3-Teknik Elektronika,A,SMKN 12 SURABAYA,Multimedia,"    JL. SIWALANKERTO PERMAI 1 SURABAYA 60236, Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2022,3.56,3.5,3.4,3.39,0.0,0.0,0,1,0,96.272
D3-Teknik Elektronika,A,SMAN 11 SURABAYA,Lainnya,"JL. PERUMNAS TANDES I SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.49,3.41,3.42,3.41,0.0,0.0,0,1,0,95.46
D3-Teknik Elektronika,A,SMKN 1 SIDAYU,Lainnya,"JL. RAYA WADENG SIDAYU GRESIK, Gresik",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.22,3.13,3.12,3.01,0.0,0.0,0,1,0,89.822
D3-Teknik Elektronika,A,SMAN 10 SURABAYA,IPA,"JL. JEMURSARI I/28 SURABAYA, Surabaya",Pegawai BUMN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2022,3.33,3.27,3.24,3.16,0.0,0.0,0,0,0,95.158
D3-Teknik Elektronika,A,SMAN BELIK,IPA,"JALAN RAYA DESA GUNUNGTIGA, KECAMATAN BELIK - 52356, KAB. PEMALANG JAWA TENGAH
 , Pemalang",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Pemalang,Jawa Tengah,Departemen Teknik Elektro,0-1 juta,2022,3.44,3.35,3.38,3.39,0.0,0.0,0,1,0,95.996
D3-Teknik Elektronika,A,SMKN 1 KEDIRI,Lainnya,"JALAN VETERAN NO. 9 KEDIRI, Kediri",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Mandiri,Kediri,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.69,3.64,3.56,3.54,0.0,0.0,0,0,0,96.692
D3-Teknik Elektronika,A,SMAN 13 SURABAYA,IPA,"JL. LIDAH KULON SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.23,3.09,3.16,3.01,0.0,0.0,0,0,0,94.348
D3-Teknik Elektronika,A,SMK TELKOM BANDUNG,IPA,"JL. RADIO PALASARI, CITEUREUP, KEC. DAYEUHKOLOT, KABUPATEN BANDUNG, JAWA BARAT 40257, Tangerang Selatan",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Mandiri,Tangerang Selatan,Banten,Departemen Teknik Elektro,6-10 juta,2022,3.06,2.94,2.9,2.69,0.0,0.0,0,0,0,90.884
D3-Teknik Elektronika,A,SMAN 1 KEDUNGWARU,IPA,"JL. DR. WAHIDIN
SUDIRO HUSODO 12, Tulungagung",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Tulungagung,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.44,3.38,3.4,3.31,0.0,0.0,0,1,0,93.038
D3-Teknik Elektronika,K,SMAN TARUNA NALA JATIM,IPA,"JL. RAYA TLOGOWARU, TLOGOWARU, KEDUNGKANDANG, KOTA MALANG, JAWA TIMUR 65133

, Malang",Pensiunan,Hidup,SMA,Seleksi Jalur Mandiri,Malang,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2022,3.29,3.29,3.29,3.16,0.0,0.0,1,0,0,95.5
D3-Teknik Elektronika,A,SMK PGRI 3,Teknik Elektronika,"JL. RAYA TLOGOMAS IX/29, Malang",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Mandiri,Malang,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.31,3.21,3.21,3.09,0.0,0.0,0,1,0,96.414
D3-Teknik Elektronika,A,MAS AMANATUL UMMAH SURABAYA,IPA,"JL. SIWALAN KERTO UTARA NO. 56, Surabaya",Pegawai Swasta,Hidup,MA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2022,3.24,3.1,3.12,2.94,0.0,0.0,0,0,0,95.548
D3-Teknik Elektronika,A,SMKN 2 LAMONGAN,Teknik Elektronika,"JL. VETERAN NO. 7A LAMONGAN, Lamongan",Tidak Bekerja,Hidup,SMK,Seleksi Jalur Mandiri,Lamongan,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2022,3.44,3.31,3.33,3.24,0.0,0.0,0,1,0,96.3
D3-Teknik Elektronika,A,SMAN 1 BANGSAL,IPA,"JL. PETERONGAN, Mojokerto",TNI/POLRI,Hidup,SMA,Seleksi Jalur Mandiri,Mojokerto,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2022,3.53,3.47,3.4,3.39,0.0,0.0,0,0,0,96.5
D3-Teknik Elektronika,K,SMAN 5 MADIUN,Lainnya,"JL. MASTRIP NO. 29 MADIUN, Madiun",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Madiun,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.98
D3-Teknik Elektronika,A,SMK KAL - 1 SURABAYA,Lainnya,"JL. KODIKAL MOROKREMBANGAN SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.19,3.13,0.0,0.0,0.0,0.0,0,0,0,87.98
D3-Teknik Elektronika,A,SMKN 3 SURABAYA,Lainnya,"JL. AHMAD YANI NO.319, DUKUH MENANGGAL, KEC. GAYUNGAN, KOTA SBY, JAWA TIMUR 60234, Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.53,3.56,0.0,0.0,0.0,0.0,0,0,0,90.096
D3-Teknik Elektronika,A,SMKN 8 MALANG,Lainnya,"JL. TELUK PACITAN-ARJOSARI KOTA MALANG, Malang",Lainnya,Almarhum,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Malang,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.06,3.0,0.0,0.0,0.0,0.0,0,1,0,85.166
D3-Teknik Elektronika,A,SMKN 1 BLITAR,Lainnya,"JL. KENARI NO. 30, KEL. PLOSOKEREP, KEC. SANANWETAN, 66134 BLITAR, Blitar",Lainnya,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Blitar,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.13,3.06,0.0,0.0,0.0,0.0,0,0,0,89.86800000000001
D3-Teknik Elektronika,A,SMKN 2 LAMONGAN,Lainnya,"JL. VETERAN NO. 7A LAMONGAN, Lamongan",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Lamongan,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.09,3.08,0.0,0.0,0.0,0.0,0,0,0,89.964
D3-Teknik Elektronika,A,SMKN 1 LAMONGAN,Lainnya,"JL. JEND. SUDIRMAN NO. 84 LAMONGAN, Lamongan",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Lamongan,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,2.63,2.65,0.0,0.0,0.0,0.0,0,1,0,81.128
D3-Teknik Elektronika,A,SMK SEJAHTERA SURABAYA,Lainnya,"JL. SIMOMULYO I NO.3 SURABAYA, Surabaya",Lainnya,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.04,2.95,0.0,0.0,0.0,0.0,0,0,0,90.384
D3-Teknik Elektronika,A,SMKN 2 SURABAYA,Lainnya,"JL. TENTARA GENI PELAJAR ( PATUA ) NO. 26 SBY., Surabaya",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.15,3.03,0.0,0.0,0.0,0.0,0,1,0,90.192
D3-Teknik Elektronika,A,SMAN 1 BANGIL,Lainnya,"JL. BADER NO.03 KALIREJO BANGIL PASURUAN JAWA TIMUR, Pasuruan",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Pasuruan,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,2.92,2.78,0.0,0.0,0.0,0.0,0,1,0,90.192
D3-Teknik Elektronika,A,SMKN 5 SURABAYA,Lainnya,"JL. MAYJEND PRF DR MOESTOPO 167-169 SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.14,3.08,0.0,0.0,0.0,0.0,0,0,0,90.384
D3-Teknik Elektronika,A,SMA TARUNA MANDARA,Lainnya,"JLN A.A PANDJI TISNA, KALIASEM, KEC. BANJAR, KAB. BULELENG, BALI, DENGAN KODE POS 81152, Buleleng",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Buleleng,Bali,Departemen Teknik Elektro,10-20 juta,2023,2.99,2.88,0.0,0.0,0.0,0.0,0,0,0,89.87
D3-Teknik Elektronika,A,SMKN 1 PUNGGING,Lainnya,"JL.RAYA TRAWAS DS. LEBAKSONO KEC. PUNGGING KAB. MOJOKERTO PROV.  JAWA TIMUR, Mojokerto",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Mojokerto,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.15,3.0,0.0,0.0,0.0,0.0,0,0,0,90.384
D3-Teknik Elektronika,A,SMKN 3 SURABAYA,Lainnya,"JL. AHMAD YANI NO.319, DUKUH MENANGGAL, KEC. GAYUNGAN, KOTA SBY, JAWA TIMUR 60234, Surabaya",Profesional & Jasa Khusus (Non-PNS/BUMN),Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,3.09,2.98,0.0,0.0,0.0,0.0,0,0,0,90.078
D3-Teknik Elektronika,A,SMAN 13 SURABAYA,Lainnya,"JL. LIDAH KULON SURABAYA, Surabaya",Pensiunan,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.13,3.03,0.0,0.0,0.0,0.0,0,0,0,89.696
D3-Teknik Elektronika,A,SMA NEGERI 1 JAKENAN,Lainnya,"JLN. JAKENAN-WINONG, KM. 1,5 JAKENAN, KAB.PATI, JAWA TENGAH, (KODE POS: 59182)
 , Pati",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Pati,Jawa Tengah,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.08,2.9,0.0,0.0,0.0,0.0,0,1,0,90.288
D3-Teknik Elektronika,K,SMAN 14 SURABAYA,IPA,"JL. PERUM YKP IV TENGGILIS MEJOYO  BLOK KK RUNGKUT SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.17
D3-Teknik Elektronika,A,SMAN 1 LAMONGAN,Lainnya,"JL. VETERAN 41 LAMONGAN, Lamongan",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Lamongan,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.23,3.08,0.0,0.0,0.0,0.0,0,1,0,90.06
D3-Teknik Elektronika,A,SMK TELKOM SIDOARJO,Lainnya,"JL. PECANTINGAN, SEKARDANGAN INDAH, SEKARDANGAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.03,2.88,0.0,0.0,0.0,0.0,0,1,0,90.288
D3-Teknik Elektronika,A,SMAN 1 UNGGULAN MUARA ENIM,Lainnya,"JL. PERWIRA NO. 1, Muara Enim",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Muara Enim,Sumatera Selatan,Departemen Teknik Elektro,0-1 juta,2023,3.04,2.89,0.0,0.0,0.0,0.0,0,0,0,90.656
D3-Teknik Elektronika,A,MA BILINGUAL MUSLIMAT NU PUCANG SIDOARJO,Lainnya,"JL. JENGGOLO NO.53, Sidoarjo",Pegawai Swasta,Hidup,MA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,3.44,3.38,0.0,0.0,0.0,0.0,0,0,1,88.522
D3-Teknik Elektronika,A,MAS AMANATUL UMMAH SURABAYA,IPA,"JL. SIWALAN KERTO UTARA NO. 56, Surabaya",Pegawai BUMN,Hidup,MA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,2.55,2.78,0.0,0.0,0.0,0.0,0,0,0,78.934
D3-Teknik Elektronika,A,SMA MUHAMMADIYAH 2 SIDOARJO,Lainnya,"JL. MOJOPAHIT NO. 666B SIDOARJO, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,3.12,2.98,0.0,0.0,0.0,0.0,0,0,0,90.174
D3-Teknik Elektronika,A,SMAN 1 CERME,IPA,"JL. RAYA CERME LOR 176, Gresik",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Mandiri,Gresik,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.0,2.93,0.0,0.0,0.0,0.0,0,0,0,89.61600000000001
D3-Teknik Elektronika,A,SMK KAL - 2 SURABAYA,Lainnya,"JL. TELUK SAMPIT NO. 2 B SURABAYA, Surabaya",TNI/POLRI,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,2.9,2.78,0.0,0.0,0.0,0.0,0,0,0,88.852
D3-Teknik Elektronika,K,PKBM HOMESCHOOLING PENA,Lainnya,"GRAHA PENA JALAN A. YANI NO. 88 RT. 03 RW. 07 GAYUNGAN, SURABAYA, Surabaya",Pegawai Swasta,Hidup,PKBM,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,1.35,2.63,0.0,0.0,0.0,0.0,0,0,0,56.73
D3-Teknik Elektronika,A,SMAN 3,IPA,"JL. PEMUDA NO. 33, Mojokerto",Pegawai Swasta,Almarhum,SMA,Seleksi Jalur Mandiri,Mojokerto,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,3.13,3.1,0.0,0.0,0.0,0.0,0,1,0,90.288
D3-Teknik Elektronika,A,SMAN 1 KRIAN,Lainnya,"JLN. GUB. SUNANDAR PS. NO. 5 KRIAN. SIDOARJO, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.24,3.23,0.0,0.0,0.0,0.0,0,1,0,90.192
D3-Teknik Elektronika,A,SMKN 3 SURABAYA,Lainnya,"JL. AHMAD YANI NO.319, DUKUH MENANGGAL, KEC. GAYUNGAN, KOTA SBY, JAWA TIMUR 60234, Surabaya",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.06,3.01,0.0,0.0,0.0,0.0,0,0,0,90.734
D3-Teknik Elektronika,A,SMAN I DAMPIT,Lainnya,"JL GUNUNG JATI DAMPIT, Malang",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Malang,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,3.26,3.16,0.0,0.0,0.0,0.0,1,0,0,90.926
D3-Teknik Elektronika,A,SMKN 3 SURABAYA,Lainnya,"JL. AHMAD YANI NO.319, DUKUH MENANGGAL, KEC. GAYUNGAN, KOTA SBY, JAWA TIMUR 60234, Surabaya",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.04,2.98,0.0,0.0,0.0,0.0,0,0,0,90.174
D3-Teknik Elektronika,A,SMKN 2 SURABAYA,Lainnya,"JL. TENTARA GENI PELAJAR ( PATUA ) NO. 26 SBY., Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.09,3.01,0.0,0.0,0.0,0.0,0,0,0,90.446
D3-Teknik Elektronika,A,SMKN 5 SURABAYA,Lainnya,"JL. MAYJEND PRF DR MOESTOPO 167-169 SURABAYA, Surabaya",Tidak Bekerja,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.22,3.09,0.0,0.0,0.0,0.0,0,1,0,90.734
D3-Teknik Elektronika,A,SMA MUHAMMADIYAH 10,Lainnya,"JL. GENTENG MUHAMMADIYAH 45, Surabaya",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,3.42,3.14,0.0,0.0,0.0,0.0,0,0,1,90.472
D3-Teknik Elektronika,K,SMA SANTO YUSUF,Lainnya,"SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.77
D3-Teknik Elektronika,A,SMK YPM 1 TAMAN SIDOARJO,Lainnya,"JL. RAYA NGELOM NO. 86 TAMAN SIDOARJO, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.12,3.01,0.0,0.0,0.0,0.0,0,0,0,90.734
D3-Teknik Elektronika,A,SMAN 3 JOMBANG,Lainnya,"JL. DR. SUTOMO NO.75 JOMBANG, Jombang",Pensiunan,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Jombang,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.43,3.14,0.0,0.0,0.0,0.0,0,0,2,90.358
D3-Teknik Elektronika,A,SMK TJP TUBAN,Lainnya,"JL.DR.WAHIDIN SUDIROHUSODO - TUBAN, Tuban",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Tuban,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.07,3.04,0.0,0.0,0.0,0.0,0,1,0,89.16
